event_name,days_since_onsale,daily_tickets,tier,day_of_week,giveaway,theme
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,98.0,40,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,99.0,79,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,100.0,12,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,101.0,19,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,102.0,36,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,103.0,20,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,104.0,18,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,105.0,6,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,106.0,26,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,107.0,16,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,108.0,16,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,109.0,22,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,110.0,18,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,111.0,19,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,112.0,10,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,113.0,29,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,114.0,23,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,115.0,20,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,116.0,27,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,117.0,13,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,118.0,15,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,119.0,18,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,120.0,3,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,121.0,3,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,122.0,11,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,123.0,3,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,124.0,17,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,126.0,1,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,129.0,5,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,133.0,1,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,135.0,4,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,136.0,7,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,137.0,11,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,140.0,6,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,141.0,10,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,142.0,4,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,143.0,15,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,144.0,2,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,145.0,3,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,146.0,1,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,149.0,1,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,151.0,5,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,152.0,13,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,153.0,34,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,154.0,18,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,155.0,60,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,156.0,29,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,157.0,10,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,158.0,8,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,159.0,26,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,160.0,11,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,161.0,22,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,162.0,23,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,163.0,8,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,164.0,22,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,165.0,32,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,166.0,28,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,167.0,16,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,168.0,10,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,169.0,13,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,170.0,13,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,171.0,12,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,172.0,26,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,173.0,12,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,174.0,8,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,175.0,6,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,176.0,13,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,177.0,2,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,178.0,9,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,179.0,5,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,180.0,9,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,181.0,9,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,182.0,12,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,183.0,9,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,184.0,11,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,185.0,27,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,186.0,17,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,187.0,83,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,188.0,45,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,189.0,70,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,190.0,89,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,191.0,150,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers,192.0,298,Tier D,Sunday,Nick Gilbert Bobblehead,Bow Tie Night
CAV25_25_0302 - Cavaliers vs. Portland Trail Blazers Total,,2538,,,,
CAV25_25_0305 - Cavaliers vs. Miami Heat,-2.0,20,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,0.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,4.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,5.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,11.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,25.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,29.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,32.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,34.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,35.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,55.0,7,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,56.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,60.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,64.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,66.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,67.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,69.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,72.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,76.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,78.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,81.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,85.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,86.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,90.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,94.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,100.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,104.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,109.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,110.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,111.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,112.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,113.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,114.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,115.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,116.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,117.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,118.0,12,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,119.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,120.0,8,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,121.0,8,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,123.0,7,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,125.0,12,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,128.0,16,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,131.0,1,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,133.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,134.0,9,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,135.0,3,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,137.0,5,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,138.0,8,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,139.0,5,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,140.0,11,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,141.0,5,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,142.0,7,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,143.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,144.0,14,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,145.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,146.0,13,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,149.0,7,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,150.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,154.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,155.0,7,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,157.0,9,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,158.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,161.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,163.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,164.0,2,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,166.0,8,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,167.0,4,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,168.0,5,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,169.0,10,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,170.0,7,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,171.0,5,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,172.0,13,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,173.0,13,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,174.0,13,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,175.0,12,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,176.0,9,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,177.0,6,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,178.0,15,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,180.0,12,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,181.0,10,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,182.0,19,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,183.0,141,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,184.0,45,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,185.0,23,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,186.0,109,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,187.0,134,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,188.0,85,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,189.0,52,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,190.0,106,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,191.0,72,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,192.0,95,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,193.0,228,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,194.0,249,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat,195.0,299,Tier C,Wednesday,nan,nan
CAV25_25_0305 - Cavaliers vs. Miami Heat Total,,2126,,,,
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,0.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,6.0,1,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,25.0,1,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,34.0,2,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,37.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,43.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,54.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,55.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,69.0,8,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,80.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,82.0,6,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,91.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,93.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,101.0,1,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,105.0,2,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,106.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,108.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,109.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,110.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,111.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,112.0,11,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,115.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,117.0,8,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,118.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,119.0,1,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,120.0,6,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,121.0,1,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,123.0,8,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,124.0,12,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,125.0,6,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,126.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,127.0,7,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,130.0,8,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,136.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,137.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,138.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,139.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,140.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,141.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,142.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,144.0,11,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,145.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,147.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,148.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,149.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,152.0,10,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,153.0,4,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,156.0,5,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,157.0,7,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,158.0,12,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,159.0,3,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,160.0,6,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,161.0,17,Tier D,Tuesday,nan,adidas Takeover Night
CAV25_25_0311 - Cavaliers vs. Brooklyn Nets,162.0,5,Tier D,Tuesday,nan,adidas Takeover Night
